worker_id,site_id,first_name,last_name,role,department,employment_type,start_date
2920,17,Barbara,Walker,Drill & Blast Technician,Drill & Blast,FIFO,2026-02-18
2921,17,Matthew,Larsen,Maintenance Technician,Maintenance,Full-time,2022-03-19
2922,17,Steven,Coleman,Processing Plant Operator,Processing,Contractor,2023-12-02
2923,17,Bryan,Robertson,Drill & Blast Technician,Mining Operations,Full-time,2016-08-17
2924,17,Jacqueline,Mueller,Processing Plant Operator,Drill & Blast,Full-time,2020-11-24
2925,17,Amy,Powers,Maintenance Technician,Logistics,Full-time,2021-07-23
2926,17,Jeffrey,Gilbert,Processing Plant Operator,Mining Operations,Contractor,2018-07-31
2927,17,Jenny,Paul,Electrical Engineer,Processing,Contractor,2021-05-05
2928,17,Jeff,Ramos,Electrical Engineer,Mining Operations,Full-time,2018-05-29
2929,17,Joshua,Lewis,Surface Operator,Safety & Environment,Full-time,2024-07-31
2930,17,Sara,Wolfe,Underground Miner,Safety & Environment,Full-time,2022-11-03
2931,17,Nancy,Reed,Haul Truck Operator,Engineering,Contractor,2017-04-12
2932,17,Charles,Ortiz,Geologist,Drill & Blast,Contractor,2021-03-16
2933,17,Michael,Carey,Processing Plant Operator,Engineering,Contractor,2017-02-06
2934,17,Barry,Hudson,Electrical Engineer,Processing,Full-time,2016-11-22
2935,17,Lori,Jones,Geologist,Logistics,Full-time,2020-10-31
2936,17,Michael,Rodgers,Safety Officer,Drill & Blast,Contractor,2020-11-13
2937,17,Lee,Miller,Surface Operator,Processing,Contractor,2016-12-17
2938,17,Teresa,Brown,Haul Truck Operator,Engineering,Contractor,2017-09-01
2939,17,Nicole,Patton,Shift Supervisor,Mining Operations,Full-time,2017-03-02
2940,17,Marilyn,Cole,Safety Officer,Engineering,Full-time,2020-04-06
2941,17,Jennifer,Collins,Surface Operator,Mining Operations,Full-time,2020-08-02
2942,17,Kristie,Guzman,Drill & Blast Technician,Safety & Environment,Full-time,2021-11-27
2943,17,Karen,Maldonado,Surface Operator,Processing,Contractor,2019-05-19
2944,17,Ashley,Mahoney,Safety Officer,Drill & Blast,Contractor,2018-01-09
2945,17,Melissa,Le,Safety Officer,Engineering,Full-time,2025-12-02
2946,17,Carol,Roy,Shift Supervisor,Logistics,Full-time,2017-09-14
2947,17,Jeffery,Smith,Shift Supervisor,Logistics,FIFO,2023-04-11
2948,17,Aaron,Allen,Shift Supervisor,Logistics,FIFO,2023-11-07
2949,17,Angela,Perez,Drill & Blast Technician,Maintenance,Contractor,2019-01-16
2950,17,Kevin,James,Shift Supervisor,Logistics,Full-time,2020-12-25
2951,17,Michael,Walker,Processing Plant Operator,Engineering,Contractor,2024-05-22
2952,17,David,King,Haul Truck Operator,Safety & Environment,Full-time,2024-03-21
2953,17,Brandon,Arnold,Drill & Blast Technician,Drill & Blast,Full-time,2017-08-28
2954,17,Sarah,Mitchell,Surface Operator,Drill & Blast,FIFO,2016-11-08
2955,17,Danielle,Adams,Surface Operator,Mining Operations,Full-time,2023-09-20
2956,17,Emily,Ellis,Maintenance Technician,Mining Operations,Contractor,2022-10-02
2957,17,Ralph,Aguilar,Surface Operator,Processing,Full-time,2020-04-14
2958,17,Jack,Reese,Electrical Engineer,Processing,Full-time,2023-09-14
2959,17,Sarah,Davis,Underground Miner,Engineering,Full-time,2016-06-06
2960,17,Kimberly,Tyler,Geologist,Safety & Environment,Full-time,2020-06-19
2961,17,Zachary,Ford,Maintenance Technician,Processing,Full-time,2024-04-14
2962,17,Joe,Velazquez,Shift Supervisor,Mining Operations,Full-time,2016-10-21
2963,17,Jennifer,Garcia,Electrical Engineer,Mining Operations,FIFO,2024-03-24
2964,17,Kayla,Hall,Safety Officer,Safety & Environment,Contractor,2020-04-27
2965,17,Laura,Clark,Geologist,Safety & Environment,FIFO,2026-02-21
2966,17,Andrew,Walker,Safety Officer,Safety & Environment,FIFO,2019-02-20
2967,17,Kristen,Schmidt,Geologist,Maintenance,Contractor,2025-12-24
2968,17,Amanda,Garza,Processing Plant Operator,Logistics,Full-time,2026-02-07
2969,17,Omar,Dean,Shift Supervisor,Logistics,Full-time,2016-11-05
2970,17,Glenn,Goodman,Electrical Engineer,Mining Operations,Contractor,2020-11-10
2971,17,Sean,Mclean,Geologist,Safety & Environment,Full-time,2024-02-28
2972,17,Gary,Benton,Safety Officer,Processing,Contractor,2016-08-21
2973,17,Brian,Baker,Shift Supervisor,Logistics,Full-time,2019-12-23
2974,17,Cory,Martinez,Surface Operator,Engineering,Full-time,2018-07-10
2975,17,Shane,Nguyen,Underground Miner,Drill & Blast,Contractor,2017-08-05
2976,17,Lisa,Bridges,Maintenance Technician,Drill & Blast,Contractor,2023-12-12
2977,17,Justin,Marshall,Processing Plant Operator,Mining Operations,Full-time,2018-02-15
2978,17,Cody,Cooper,Geologist,Drill & Blast,Contractor,2016-09-14
2979,17,Tonya,Figueroa,Underground Miner,Drill & Blast,Contractor,2021-04-12
2980,17,Diana,Vincent,Shift Supervisor,Drill & Blast,FIFO,2020-03-24
2981,17,Jennifer,Ortega,Surface Operator,Logistics,FIFO,2023-12-28
2982,17,Emily,Sparks,Drill & Blast Technician,Mining Operations,Full-time,2017-03-09
2983,17,Robert,Mccullough,Haul Truck Operator,Maintenance,FIFO,2025-08-07
2984,17,Paul,Gomez,Geologist,Safety & Environment,Full-time,2025-09-04
2985,17,Karen,Parrish,Processing Plant Operator,Drill & Blast,Full-time,2018-02-01
2986,17,James,Diaz,Geologist,Mining Operations,Full-time,2019-12-31
2987,17,Jennifer,Barrera,Underground Miner,Processing,Full-time,2020-05-05
2988,17,Tracey,Cortez,Safety Officer,Mining Operations,FIFO,2025-05-07
2989,17,Shelia,George,Electrical Engineer,Safety & Environment,Full-time,2023-08-19
2990,17,Michael,Williams,Surface Operator,Mining Operations,Contractor,2021-03-05
2991,17,Derrick,Fowler,Maintenance Technician,Maintenance,Full-time,2024-04-25
2992,17,Colleen,Hudson,Surface Operator,Maintenance,Full-time,2018-04-06
2993,17,Carl,Harper,Safety Officer,Logistics,Full-time,2022-06-29
2994,17,Tammy,Friedman,Geologist,Processing,Full-time,2016-10-20
2995,17,Phillip,Reyes,Underground Miner,Processing,Full-time,2019-09-11
2996,17,Nancy,Chavez,Electrical Engineer,Maintenance,Full-time,2017-02-16
2997,17,Danielle,Robinson,Electrical Engineer,Processing,Full-time,2017-05-31
2998,17,Willie,Moore,Surface Operator,Mining Operations,Full-time,2021-11-23
2999,17,Scott,Turner,Geologist,Drill & Blast,Full-time,2025-05-21
3000,17,Denise,Hughes,Processing Plant Operator,Engineering,Contractor,2017-02-20
3001,17,Claudia,Walker,Surface Operator,Processing,Full-time,2024-03-30
3002,17,Elizabeth,Palmer,Shift Supervisor,Drill & Blast,Full-time,2025-07-03
3003,17,Molly,Owens,Shift Supervisor,Mining Operations,Full-time,2023-10-16
3004,17,Teresa,Hogan,Haul Truck Operator,Mining Operations,Full-time,2020-07-04
3005,17,Jennifer,Brown,Geologist,Logistics,Full-time,2026-02-19
3006,17,Monica,Krueger,Processing Plant Operator,Logistics,Contractor,2025-05-07
3007,17,Tiffany,George,Maintenance Technician,Drill & Blast,Full-time,2017-10-17
3008,17,Beverly,Huffman,Surface Operator,Engineering,Contractor,2019-06-05
3009,17,James,Taylor,Haul Truck Operator,Engineering,FIFO,2025-10-30
3010,17,Miranda,Wise,Electrical Engineer,Drill & Blast,FIFO,2022-09-21
3011,17,Sean,Armstrong,Haul Truck Operator,Drill & Blast,FIFO,2017-12-06
3012,17,Stephanie,Graham,Processing Plant Operator,Safety & Environment,Full-time,2022-10-03
3013,17,Bryan,Rogers,Shift Supervisor,Engineering,Contractor,2017-06-13
3014,17,Hannah,Kelly,Drill & Blast Technician,Mining Operations,Full-time,2025-12-14
3015,17,Paige,James,Shift Supervisor,Processing,Contractor,2024-03-11
3016,17,Linda,Chandler,Safety Officer,Processing,FIFO,2016-08-05
3017,17,Judith,Hunt,Haul Truck Operator,Drill & Blast,FIFO,2021-07-13
3018,17,Thomas,Lozano,Maintenance Technician,Mining Operations,Full-time,2018-09-24
3019,17,Samantha,Pierce,Processing Plant Operator,Drill & Blast,Full-time,2020-11-08
3020,17,Donna,Dunn,Surface Operator,Safety & Environment,Contractor,2019-03-16
3021,17,Scott,Levine,Drill & Blast Technician,Logistics,Contractor,2019-06-14
3022,17,Rebecca,Mitchell,Maintenance Technician,Safety & Environment,Full-time,2019-12-29
3023,17,Michelle,Nelson,Processing Plant Operator,Engineering,Full-time,2017-11-12
3024,17,Tony,Brown,Electrical Engineer,Logistics,Full-time,2026-02-28
3025,17,Rebecca,Ortiz,Shift Supervisor,Processing,Full-time,2026-03-21
3026,17,David,Johnson,Electrical Engineer,Processing,Full-time,2018-01-17
3027,17,Joshua,Nelson,Geologist,Processing,Full-time,2023-01-18
3028,17,Trevor,Long,Drill & Blast Technician,Logistics,FIFO,2016-08-20
3029,17,Rebecca,Larson,Geologist,Safety & Environment,Full-time,2019-07-20
3030,17,James,Reynolds,Underground Miner,Logistics,Full-time,2018-06-17
3031,17,Amanda,Gordon,Processing Plant Operator,Logistics,Contractor,2016-11-19
3032,17,Jackson,Poole,Safety Officer,Drill & Blast,Full-time,2022-07-11
3033,17,Dawn,King,Surface Operator,Drill & Blast,Full-time,2025-09-24
3034,17,Rebecca,Mendez,Shift Supervisor,Logistics,Full-time,2020-06-07
3035,17,Steven,Hamilton,Safety Officer,Engineering,Contractor,2025-01-21
3036,17,Amanda,Johnson,Safety Officer,Maintenance,FIFO,2022-08-16
3037,17,Tina,Martin,Underground Miner,Mining Operations,Full-time,2023-03-11
3038,17,Travis,Jensen,Haul Truck Operator,Safety & Environment,Full-time,2025-09-23
3039,17,Megan,Andersen,Underground Miner,Engineering,Full-time,2026-03-17
3040,17,Joshua,Wright,Electrical Engineer,Maintenance,Full-time,2020-10-18
3041,17,Emily,Rogers,Geologist,Logistics,Full-time,2018-09-11
3042,17,Brittany,Barnes,Haul Truck Operator,Maintenance,FIFO,2019-10-09
3043,17,Debra,Lutz,Electrical Engineer,Mining Operations,Full-time,2016-11-23
3044,17,Christopher,Floyd,Geologist,Maintenance,Full-time,2016-07-18
3045,17,Emily,Curry,Safety Officer,Mining Operations,FIFO,2021-06-22
3046,17,Sharon,Jordan,Geologist,Drill & Blast,Full-time,2018-04-26
3047,17,William,Pierce,Processing Plant Operator,Maintenance,Contractor,2024-02-23
3048,17,Tracy,Cochran,Geologist,Logistics,Contractor,2024-12-19
3049,17,Douglas,Sherman,Geologist,Maintenance,Full-time,2017-09-20
3050,17,Mary,Williamson,Drill & Blast Technician,Logistics,Full-time,2022-02-15
3051,17,Courtney,Armstrong,Maintenance Technician,Drill & Blast,FIFO,2024-09-28
3052,17,Carolyn,Berry,Processing Plant Operator,Logistics,Contractor,2026-03-16
3053,17,Adam,Spencer,Haul Truck Operator,Engineering,Contractor,2020-11-19
3054,17,Desiree,Hopkins,Processing Plant Operator,Drill & Blast,Full-time,2018-10-10
3055,17,Bryan,Burnett,Processing Plant Operator,Safety & Environment,Full-time,2023-12-20
3056,17,Joseph,Leon,Safety Officer,Logistics,Contractor,2016-12-16
3057,17,Samantha,Houston,Underground Miner,Engineering,FIFO,2017-11-12
3058,17,Sarah,Porter,Safety Officer,Engineering,FIFO,2025-04-22
3059,17,Richard,Bell,Maintenance Technician,Mining Operations,Contractor,2023-01-13
3060,18,Robert,Patterson,Shift Supervisor,Processing,Contractor,2016-06-22
3061,18,Todd,Sandoval,Underground Miner,Logistics,Full-time,2019-05-23
3062,18,Samantha,Smith,Maintenance Technician,Safety & Environment,Contractor,2020-12-07
3063,18,Nicholas,Robles,Electrical Engineer,Mining Operations,Full-time,2024-07-05
3064,18,Thomas,Gould,Electrical Engineer,Mining Operations,FIFO,2025-03-07
3065,18,Kara,Henderson,Underground Miner,Logistics,Full-time,2017-01-10
3066,18,Charles,Green,Safety Officer,Mining Operations,FIFO,2020-10-09
3067,18,Melissa,Walker,Haul Truck Operator,Maintenance,Full-time,2021-08-31
3068,18,Caitlin,Lane,Surface Operator,Logistics,Contractor,2024-12-17
3069,18,Jennifer,Herman,Underground Miner,Safety & Environment,Full-time,2025-05-15
3070,18,Danielle,Morgan,Underground Miner,Drill & Blast,Contractor,2023-10-01
3071,18,William,Cohen,Electrical Engineer,Engineering,Full-time,2025-02-05
3072,18,Rachel,Wilson,Surface Operator,Safety & Environment,Full-time,2021-09-05
3073,18,Jennifer,Knight,Electrical Engineer,Engineering,Full-time,2022-02-12
3074,18,Jonathan,Washington,Electrical Engineer,Drill & Blast,Contractor,2016-10-12
3075,18,Marc,Steele,Surface Operator,Engineering,Contractor,2024-06-04
3076,18,Suzanne,Hernandez,Shift Supervisor,Engineering,Full-time,2019-10-01
3077,18,Tracey,Smith,Shift Supervisor,Drill & Blast,Full-time,2016-06-02
3078,18,Justin,Kelly,Underground Miner,Mining Operations,Full-time,2018-11-09
3079,18,Walter,Mccoy,Surface Operator,Engineering,Full-time,2020-02-13
3080,18,Heather,Cohen,Shift Supervisor,Mining Operations,Full-time,2022-07-29
3081,18,Andres,Thompson,Safety Officer,Mining Operations,Full-time,2017-07-05
3082,18,Tara,Ford,Underground Miner,Drill & Blast,Full-time,2023-07-27
3083,18,Christopher,Stewart,Safety Officer,Safety & Environment,Full-time,2022-12-11
3084,18,John,Hensley,Safety Officer,Maintenance,FIFO,2017-07-26
3085,18,Brian,White,Geologist,Mining Operations,Full-time,2024-03-15
3086,18,Robert,Sawyer,Shift Supervisor,Engineering,Full-time,2021-06-17
3087,18,Angela,Rivera,Geologist,Drill & Blast,Full-time,2016-07-21
3088,18,Natasha,Smith,Underground Miner,Safety & Environment,Contractor,2022-10-01
3089,18,Hannah,Gomez,Geologist,Maintenance,Full-time,2019-10-07
3090,18,Kathryn,Miller,Underground Miner,Drill & Blast,Contractor,2018-08-12
3091,18,Andrea,Peterson,Geologist,Engineering,FIFO,2016-10-07
3092,18,Ryan,Martin,Geologist,Maintenance,Contractor,2023-01-16
3093,18,John,Williams,Maintenance Technician,Processing,Full-time,2016-06-26
3094,18,Shelia,Brown,Geologist,Safety & Environment,Full-time,2018-01-08
3095,18,Anna,Turner,Drill & Blast Technician,Engineering,Full-time,2022-11-11
3096,18,Carmen,Sweeney,Drill & Blast Technician,Processing,Contractor,2017-11-22
3097,18,Mary,Guzman,Processing Plant Operator,Logistics,Contractor,2021-02-23
3098,18,Amber,Clark,Maintenance Technician,Drill & Blast,FIFO,2022-03-18
3099,18,Jonathan,James,Drill & Blast Technician,Maintenance,Full-time,2020-01-01
3100,18,Anna,Mason,Geologist,Processing,Full-time,2016-09-18
3101,18,Scott,Maynard,Underground Miner,Drill & Blast,Contractor,2025-04-10
3102,18,Felicia,Orr,Drill & Blast Technician,Mining Operations,Full-time,2022-03-07
3103,18,Robert,Kim,Processing Plant Operator,Engineering,Full-time,2017-01-10
3104,18,Christopher,Ramos,Electrical Engineer,Maintenance,FIFO,2019-10-19
3105,18,Diana,Henderson,Haul Truck Operator,Engineering,Full-time,2018-07-06
3106,18,Tricia,Williams,Haul Truck Operator,Logistics,Full-time,2018-11-14
3107,18,Caitlin,Peterson,Shift Supervisor,Drill & Blast,Contractor,2024-12-17
3108,18,Michael,Orozco,Geologist,Drill & Blast,FIFO,2024-10-05
3109,18,Lee,Gibson,Geologist,Processing,Full-time,2020-10-03
3110,18,John,Manning,Drill & Blast Technician,Mining Operations,Full-time,2019-11-13
3111,18,Sandra,Nash,Underground Miner,Safety & Environment,Full-time,2024-10-08
3112,18,Christian,Bishop,Underground Miner,Logistics,Full-time,2018-04-09
3113,18,Christie,Taylor,Haul Truck Operator,Safety & Environment,Contractor,2019-06-08
3114,18,Rodney,Mccoy,Haul Truck Operator,Safety & Environment,Contractor,2024-01-07
3115,18,Laura,Bradford,Electrical Engineer,Engineering,Contractor,2020-08-23
3116,18,Joshua,Duncan,Haul Truck Operator,Safety & Environment,Full-time,2017-07-01
3117,18,Margaret,Paul,Underground Miner,Processing,Full-time,2024-09-11
3118,18,Karen,Harris,Electrical Engineer,Mining Operations,Contractor,2025-04-12
3119,18,Dennis,Terry,Drill & Blast Technician,Processing,Full-time,2026-01-03
3120,18,Nicholas,Jones,Geologist,Engineering,Full-time,2023-07-27
3121,18,Kari,Rivas,Underground Miner,Maintenance,Full-time,2023-09-28
3122,18,Robert,Thornton,Drill & Blast Technician,Maintenance,FIFO,2026-02-13
3123,18,Frank,Lambert,Drill & Blast Technician,Processing,FIFO,2021-10-28
3124,18,Bethany,Brady,Haul Truck Operator,Maintenance,Full-time,2016-12-30
3125,18,Christina,Smith,Drill & Blast Technician,Engineering,Full-time,2018-06-09
3126,18,Sue,Wong,Surface Operator,Mining Operations,FIFO,2021-04-03
3127,18,Edward,Carter,Drill & Blast Technician,Safety & Environment,Contractor,2018-12-05
3128,18,Krista,Byrd,Surface Operator,Processing,FIFO,2022-08-13
3129,18,Benjamin,Scott,Maintenance Technician,Safety & Environment,Full-time,2021-06-05
3130,18,Alejandra,Fox,Electrical Engineer,Logistics,Full-time,2023-01-12
3131,18,Joyce,Olson,Processing Plant Operator,Engineering,FIFO,2022-06-01
3132,18,Edward,Fitzgerald,Safety Officer,Logistics,Full-time,2025-09-19
3133,18,Kyle,Burke,Drill & Blast Technician,Maintenance,Contractor,2024-03-05
3134,18,Karina,Cox,Haul Truck Operator,Drill & Blast,Full-time,2017-12-16
3135,18,Erin,Flynn,Electrical Engineer,Processing,Contractor,2017-09-23
3136,18,Jesse,Wallace,Haul Truck Operator,Mining Operations,Contractor,2020-12-29
3137,18,Debra,Wilson,Geologist,Maintenance,FIFO,2022-11-06
3138,18,Randy,Anderson,Maintenance Technician,Engineering,Full-time,2017-08-01
3139,18,Danielle,Freeman,Haul Truck Operator,Mining Operations,Contractor,2022-04-11
3140,18,Vanessa,Yoder,Maintenance Technician,Engineering,Full-time,2022-08-27
3141,18,Robert,Rogers,Processing Plant Operator,Drill & Blast,FIFO,2016-07-15
3142,18,Betty,Hurley,Haul Truck Operator,Logistics,Full-time,2023-10-26
3143,18,Shawn,Franklin,Shift Supervisor,Engineering,Contractor,2017-08-15
3144,18,Nicole,Navarro,Surface Operator,Maintenance,Contractor,2016-12-08
3145,18,Philip,Peterson,Processing Plant Operator,Processing,Full-time,2023-02-06
3146,18,Lori,Morgan,Shift Supervisor,Maintenance,Full-time,2022-06-17
3147,18,Christopher,Johnson,Electrical Engineer,Drill & Blast,Contractor,2021-04-06
3148,18,Steven,Fuentes,Shift Supervisor,Safety & Environment,Full-time,2016-08-20
3149,18,Timothy,Mcdaniel,Safety Officer,Logistics,FIFO,2019-08-05
3150,18,Kathryn,Peck,Geologist,Logistics,Full-time,2016-07-15
3151,18,Brittany,Hill,Haul Truck Operator,Maintenance,Full-time,2026-02-03
3152,18,James,Mckay,Haul Truck Operator,Safety & Environment,Full-time,2021-02-09
3153,18,Mercedes,Allison,Safety Officer,Safety & Environment,Contractor,2023-01-04
3154,18,Justin,Sheppard,Electrical Engineer,Processing,Contractor,2024-11-29
3155,18,Deborah,Chan,Drill & Blast Technician,Engineering,Full-time,2018-12-29
3156,18,Matthew,Choi,Shift Supervisor,Drill & Blast,Full-time,2023-03-15
3157,18,Donna,Jones,Geologist,Mining Operations,Full-time,2022-05-07
3158,18,Jessica,Cole,Geologist,Processing,Full-time,2023-08-23
3159,18,Raymond,Parker,Shift Supervisor,Safety & Environment,Full-time,2021-01-08
3160,18,Virginia,Terry,Shift Supervisor,Processing,Full-time,2024-12-10
3161,18,Gerald,Ruiz,Underground Miner,Maintenance,Full-time,2019-09-19
3162,18,Kyle,Murillo,Maintenance Technician,Logistics,Full-time,2017-10-05
3163,18,Timothy,Neal,Surface Operator,Processing,FIFO,2022-03-27
3164,18,Gordon,Bradley,Processing Plant Operator,Drill & Blast,Contractor,2025-06-05
3165,18,Tina,Baker,Maintenance Technician,Maintenance,Full-time,2025-01-13
3166,18,Briana,Graham,Surface Operator,Processing,Full-time,2024-05-11
3167,18,Justin,Lopez,Haul Truck Operator,Processing,Full-time,2018-01-19
3168,18,Brian,Fernandez,Electrical Engineer,Processing,Full-time,2026-04-27
3169,18,Jessica,Jackson,Maintenance Technician,Maintenance,Contractor,2018-06-04
3170,18,Tim,Holland,Drill & Blast Technician,Engineering,Contractor,2017-05-12
3171,18,Kylie,Blackwell,Processing Plant Operator,Processing,Full-time,2022-06-01
3172,18,Jessica,Perez,Maintenance Technician,Processing,FIFO,2023-12-12
3173,18,Ethan,Price,Safety Officer,Safety & Environment,FIFO,2022-11-11
3174,18,Earl,Delacruz,Underground Miner,Safety & Environment,Contractor,2022-04-11
3175,18,Bryan,Miller,Drill & Blast Technician,Engineering,Full-time,2025-03-27
3176,18,Eric,Miller,Haul Truck Operator,Logistics,Contractor,2018-03-21
3177,18,Kyle,Smith,Shift Supervisor,Maintenance,Contractor,2016-11-12
3178,18,Sara,Chavez,Processing Plant Operator,Engineering,Full-time,2023-12-20
3179,18,Eric,Cook,Shift Supervisor,Processing,Contractor,2026-02-19
3180,18,Robert,Roberts,Electrical Engineer,Engineering,Full-time,2016-11-08
3181,18,Kyle,Pineda,Safety Officer,Maintenance,Full-time,2016-08-08
3182,18,Jim,Davis,Processing Plant Operator,Mining Operations,Full-time,2023-07-19
3183,18,Amber,Green,Geologist,Engineering,Full-time,2026-04-06
3184,18,Jacob,Mcgee,Underground Miner,Safety & Environment,FIFO,2023-09-15
3185,18,Cynthia,Mcguire,Electrical Engineer,Processing,Full-time,2020-10-23
3186,18,Rebecca,Sanchez,Safety Officer,Logistics,Contractor,2023-01-11
3187,18,Christina,Nguyen,Processing Plant Operator,Processing,Full-time,2025-09-08
3188,18,Sherri,Bennett,Underground Miner,Drill & Blast,Contractor,2023-08-22
3189,18,Nancy,Brown,Drill & Blast Technician,Maintenance,FIFO,2024-07-17
3190,18,Austin,Fisher,Electrical Engineer,Drill & Blast,Contractor,2016-12-03
3191,18,Stephanie,Oneill,Geologist,Drill & Blast,Contractor,2024-07-13
3192,18,Kurt,Walker,Safety Officer,Safety & Environment,Full-time,2021-03-08
3193,18,Norma,Obrien,Safety Officer,Mining Operations,Contractor,2019-02-02
3194,18,Theresa,Cardenas,Haul Truck Operator,Safety & Environment,Full-time,2021-01-12
3195,18,William,Brooks,Geologist,Safety & Environment,Contractor,2021-02-08
3196,18,Michael,Williamson,Maintenance Technician,Mining Operations,Full-time,2024-12-23
3197,18,Joshua,Spencer,Processing Plant Operator,Maintenance,Full-time,2019-05-04
3198,18,Michael,Petersen,Geologist,Safety & Environment,Full-time,2019-06-14
3199,18,Cheryl,Davenport,Haul Truck Operator,Mining Operations,FIFO,2018-04-26
3200,18,Gary,Clark,Safety Officer,Processing,Full-time,2022-09-13
3201,18,Amanda,Lee,Maintenance Technician,Logistics,Contractor,2026-01-22
3202,18,Jason,Hubbard,Shift Supervisor,Mining Operations,Full-time,2017-04-15
3203,18,Ryan,Merritt,Underground Miner,Maintenance,Full-time,2023-10-13
3204,18,Richard,Abbott,Safety Officer,Safety & Environment,Full-time,2016-07-29
3205,18,Anthony,Phillips,Surface Operator,Maintenance,Contractor,2022-02-27
3206,18,Jacob,Hinton,Shift Supervisor,Logistics,Full-time,2020-03-28
3207,18,Jonathan,Williams,Haul Truck Operator,Maintenance,FIFO,2016-08-22
3208,18,Donald,Lambert,Maintenance Technician,Safety & Environment,FIFO,2024-09-27
3209,18,Katrina,Allen,Shift Supervisor,Maintenance,Contractor,2018-06-17
3210,18,Allen,Christensen,Maintenance Technician,Drill & Blast,Full-time,2025-01-20
3211,18,Madeline,Ray,Shift Supervisor,Processing,Full-time,2019-02-25
3212,18,Jill,Payne,Drill & Blast Technician,Safety & Environment,Full-time,2017-05-13
3213,18,Jill,Andrade,Safety Officer,Drill & Blast,FIFO,2021-11-28
3214,18,Sara,Moore,Processing Plant Operator,Processing,FIFO,2019-09-16
3215,18,Thomas,Hodge,Shift Supervisor,Safety & Environment,Full-time,2017-02-28
3216,18,Bradley,Myers,Underground Miner,Logistics,Full-time,2024-04-15
3217,18,Nicole,Johnson,Shift Supervisor,Processing,Contractor,2024-01-04
3218,18,Christian,Campos,Maintenance Technician,Safety & Environment,Contractor,2024-06-12
3219,18,Mary,Brooks,Drill & Blast Technician,Safety & Environment,Full-time,2020-03-19
3220,18,Philip,Roy,Geologist,Logistics,Full-time,2025-09-21
3221,18,David,Hoffman,Safety Officer,Logistics,Full-time,2022-06-24
3222,18,Christina,Gray,Geologist,Mining Operations,Full-time,2025-02-19
3223,18,Kathleen,Pennington,Underground Miner,Maintenance,FIFO,2023-04-05
3224,18,Angela,Hansen,Drill & Blast Technician,Processing,FIFO,2025-06-17
3225,18,Angela,Mayer,Processing Plant Operator,Processing,Contractor,2024-11-29
3226,18,Joshua,Gonzales,Surface Operator,Logistics,Contractor,2023-01-06
3227,18,Brian,Ingram,Haul Truck Operator,Safety & Environment,Full-time,2017-06-17
3228,18,Molly,Houston,Processing Plant Operator,Mining Operations,FIFO,2019-08-22
3229,18,Carrie,Aguirre,Surface Operator,Engineering,Full-time,2016-11-01
3230,18,James,Andrews,Electrical Engineer,Safety & Environment,Full-time,2017-02-28
3231,18,Jason,Gonzalez,Maintenance Technician,Maintenance,Contractor,2020-01-19
3232,18,Daniel,Young,Shift Supervisor,Mining Operations,Full-time,2019-12-06
3233,18,Curtis,Perez,Shift Supervisor,Safety & Environment,Full-time,2017-06-11
3234,18,William,Clay,Safety Officer,Engineering,Full-time,2020-05-20
3235,18,Kimberly,Vaughn,Underground Miner,Mining Operations,Full-time,2017-01-08
3236,18,Nathaniel,Ewing,Drill & Blast Technician,Processing,Contractor,2023-12-23
3237,18,Danny,Campbell,Shift Supervisor,Safety & Environment,Full-time,2017-10-12
3238,18,Matthew,Jordan,Surface Operator,Drill & Blast,Contractor,2024-12-12
3239,18,Kathy,Duran,Shift Supervisor,Maintenance,Full-time,2023-10-06
3240,18,Tammy,Huynh,Maintenance Technician,Engineering,Full-time,2017-03-14
3241,18,Ian,Buchanan,Underground Miner,Drill & Blast,Full-time,2023-05-25
3242,18,Glen,Riggs,Maintenance Technician,Mining Operations,Contractor,2022-09-12
3243,18,Donna,Higgins,Safety Officer,Maintenance,Full-time,2017-08-06
3244,18,Laurie,Dean,Underground Miner,Logistics,Full-time,2020-10-24
3245,18,Renee,Washington,Shift Supervisor,Processing,Full-time,2024-08-10
3246,18,Damon,Pace,Underground Miner,Logistics,Contractor,2020-12-21
3247,18,Allison,Parks,Shift Supervisor,Logistics,Full-time,2020-08-03
3248,18,Susan,Chandler,Processing Plant Operator,Logistics,Contractor,2025-09-15
3249,18,Brittany,Murray,Surface Operator,Safety & Environment,Contractor,2019-08-16
3250,18,Sarah,Grimes,Shift Supervisor,Mining Operations,Contractor,2023-01-22
3251,18,Charles,Carroll,Underground Miner,Engineering,Full-time,2019-02-28
3252,18,Tony,Smith,Haul Truck Operator,Maintenance,Full-time,2017-05-13
3253,18,Jacqueline,Zavala,Haul Truck Operator,Maintenance,Full-time,2020-03-22
3254,18,Hailey,Harris,Safety Officer,Mining Operations,FIFO,2016-06-18
3255,18,Dale,Shelton,Electrical Engineer,Engineering,Full-time,2024-08-05
3256,18,Douglas,Newman,Surface Operator,Maintenance,FIFO,2023-05-30
3257,18,Katherine,Hamilton,Surface Operator,Engineering,FIFO,2022-02-06
3258,18,Lori,Thomas,Drill & Blast Technician,Logistics,Full-time,2019-06-15
3259,19,Jay,Nelson,Processing Plant Operator,Mining Operations,FIFO,2020-11-08
3260,19,Claudia,Hall,Electrical Engineer,Drill & Blast,Contractor,2024-03-19
3261,19,Tammy,Perez,Geologist,Maintenance,FIFO,2018-03-17
3262,19,Sheila,Howell,Safety Officer,Safety & Environment,Full-time,2024-08-27
